shannon_entropy
3.870866472233448
3.9476259771860382
3.898415590450241
3.972439053771121
4.076746310050757
4.136656161231121
4.145337939664358
4.141166376787349
3.9114737271017392
3.8807318934489983
4.1498310796534446
4.131680715370158
4.092252402001561
4.026260471339563
3.405333153180835
4.100950080690334
4.101923819316931
4.138662315743861
3.899496227653771
3.811104642083761
3.828142216047699
3.924977189233319
4.108361187497708
4.143449743897939
4.164801503325668
3.9795821732354546
4.166272108776307
3.778045845688848
4.1422527227142565
3.899201449139239
4.166014735944353
4.155172974658186
4.045022434710177
3.839279690708641
4.118899481576834
3.9567523997988148
3.8740917879208765
4.138627657194573
3.9074952427171183
4.0888170423266335
4.163594063658378
3.8446341654021445
3.928968236868633
3.914996659442969
3.899981886949293
3.9379097922094277
3.9172946184970483
4.0711090045571785
4.070930512734633
4.172814590647475
4.126033922302403
3.9827869948885835
3.935838944955301
4.181970326296138
3.774857670095225
4.048505100810534
4.20180089778304
4.155101986031656
4.0977637469003
4.049916565706762
4.096543950149891
4.03504852299871
4.112582357762563
4.091636351104465
4.1027240543593555
4.177575363330097
4.105576812603422
4.204480013002436
4.034637585786971
4.197747201746192
4.059232403737374
4.101030296120714
4.022677596643562
4.106266077032477
4.124806191410875
3.892983440795183
4.1546427201893845
4.145987307267195
3.9355491610723052
3.9179026827633017
4.170164251655355
3.963906748713033
4.150751416554991
4.136510702982801
4.171254668505603
4.129892799883741
4.218592779521655
3.8830820832263053
4.136186748958072
3.738165073890144
4.14670243044324
4.116323087078128
3.9491054455791104
4.125141579991894
4.129516207158548
3.9928146995015696
3.60513772347428
4.147063862368309
4.128325302930502
3.8138441314329903
4.145662621393411
4.1663557381854295
3.886413656695072
4.07121480252493
4.194349039842594
4.160404531552768
3.9968892715714235
3.9397925159463463
3.5607667957410105
4.1010600104520645
3.887518202746164
4.085968064197149
4.073710672472459
4.114068805201756
4.107047806774838
4.214005888299205
4.061234616765231
4.003965475413023
4.177671978749245
3.9020194173006684
4.0454090532698315
3.791662067178138
4.042503080789679
4.0269813541724515
4.107755254211438
3.9311741957883006
4.027512142437877
4.106169190467156
3.778573898467182
4.05397532464426
4.0804341645748465
4.097379763802251
3.896669259145966
4.157525730251086
4.096935597651044
4.015508618035727
4.0557240587375425
3.916335815057074
4.169640185514482
4.169835669875609
4.154360629047431
4.0744881411073655
3.9929733319984146
4.114252886516493
3.751780191319438
3.8890943328331864
4.030735864930817
4.128676319242373
4.148518483108796
3.8919555791720404
3.873018011422464
4.026378767822214
4.077940499698543
4.032495932948914
4.118130331612482
3.980594536481121
4.120155887177221
4.090768543302221
3.9569357936690586
4.026817024562472
4.181242825314983
4.089380715596155
4.101410534118631
3.9861704804142124
4.045640859778932
4.034062368173147
4.04874032772854
4.038898756587869
4.0801127766631655
4.176926714185883
4.169036055446216
3.93803523344139
4.124091889745613
3.9752976347323505
4.17030684232593
4.145443545703239
4.119096894063135
3.975751763402679
4.044771789354382
4.017816144523447
3.996691027262631
3.883607134528209
4.135912921705034
4.086150318297549
4.0990745082113635
4.0877649135524
3.9957781683290254
3.5577294865595106
4.073401377347432
4.041465610084464
4.030130071678031
4.023380752598972
4.121134086708187
3.9605450576894534
4.05007470416638
4.111728722886172
4.193589737690043
3.92921814400915
4.116287277638337
4.028108100072784
4.102801612944656
4.004047407678966
4.09962483380778
4.09385247150786
3.9919924741642627
4.06666257772886
4.00597005818237
4.09230664071386
4.043127906310594
4.139190576455448
4.118492781967053
3.9827152088929934
3.9400479816904834
4.123277507272834
4.027031386284237
4.117312486131733
3.9966289585724835
4.11417384335399
4.14956867304957
4.188471759217471
4.080581696423288
4.008357635811708
4.175384018242814
4.099180179910121
4.092483669291686
4.1050274431575975
3.760670062865479
4.098955446407976
3.964658034154708
3.78934966096585
4.0506485434907225
4.108298899899138
4.074059096480987
4.1321050075439985
4.0061391938718325
3.981724609421033
4.190505940264848
4.121577196871301
4.035718331515199
4.065746232828534
3.9042217608054277
3.897120593179948
3.9025215727249436
3.9154984879630477
3.828070105344404
4.067786234589999
4.027215402585496
3.8085989166915595
4.145892351709341
4.048536903186876
4.0734676789102435
3.879673601415823
4.110499677460841
4.0663707884161635
4.014277708835559
4.195688323917697
4.157862756063443
4.0207555718422645
3.8326184283890417
4.130739810275435
4.007199642517981
3.9248519098762427
3.825691771227506
4.135576458831336
4.05490947093774
3.9238443023595027
4.05649524012216
4.198258900369945
3.875769062126863
4.016872607720487
3.9704692643340254
4.11868308569176
4.119750774505052
4.105471653342521
3.931108575368136
4.1310366072639715
4.060511006634003
4.16942903538009
4.136257088667552
3.951399809635451
3.8478356005855154
4.023330427034651
3.9907968904779056
4.022451693220551
3.9934441615298324
3.9575496082285717
3.7896546168457284
4.048749641893414
4.110131731522892
4.147979082528052
4.019047448732159
3.1971061706153403
4.083811895731359
3.915753400294591
4.123186226217185
4.108230014124151
3.9711135010225416
4.172694153163101
4.017314579675684
4.02335365664861
4.003008774390749
3.8433478533566956
3.8433478533566956
4.017857949093995
